Operation,Elements,BatchSize,TotalElements,TotalTime,TimePerRecord,TimePerBatch,TimePerTable,Function
SELECT,200000,0,126710,4.75070405,0.00003749,4.75070405,4.75070405,SELECT group reservation per device
SELECT,200000,0,126710,2.88010359,0.00002273,2.88010359,2.88010359,SELECT count average reservation time per device
SELECT,200000,0,61536,1.58493567,0.00002576,1.58493567,1.58493567,SELECT count number of admins
SELECT,200000,0,200000,0.07013512,0.00000000,0.07013512,0.07013512,SELECT count problems earlier then concrete date
SELECT,200000,0,200000,0.82715964,0.00000414,0.82715964,0.82715964,SELECT find users
SELECT,200000,0,200000,0.08194900,0.00000041,0.08194900,0.08194900,SELECT count problems by status
SELECT,200000,0,108407,4.44236612,0.00004098,4.44236612,4.44236612,SELECT group messages per dormitory
SELECT,200000,0,823363,14.63835549,0.00001778,1.62648394,1.62648394,All
SELECT,200000,0,126710,4.69027948,0.00003702,4.69027948,4.69027948,SELECT group reservation per device
SELECT,200000,0,126710,2.59129119,0.00002045,2.59129119,2.59129119,SELECT count average reservation time per device
SELECT,200000,0,61536,1.46002269,0.00002373,1.46002269,1.46002269,SELECT count number of admins
SELECT,200000,0,200000,0.07107282,0.00000000,0.07107282,0.07107282,SELECT count problems earlier then concrete date
SELECT,200000,0,200000,0.79930925,0.00000400,0.79930925,0.79930925,SELECT find users
SELECT,200000,0,200000,0.08447456,0.00000042,0.08447456,0.08447456,SELECT count problems by status
SELECT,200000,0,108407,4.26853251,0.00003938,4.26853251,4.26853251,SELECT group messages per dormitory
SELECT,200000,0,823363,13.96696877,0.00001696,1.55188542,1.55188542,All
SELECT,200000,0,126710,4.83120155,0.00003813,4.83120155,4.83120155,SELECT group reservation per device
SELECT,200000,0,126710,2.66579175,0.00002104,2.66579175,2.66579175,SELECT count average reservation time per device
SELECT,200000,0,61536,1.38091946,0.00002244,1.38091946,1.38091946,SELECT count number of admins
SELECT,200000,0,200000,0.06788802,0.00000000,0.06788802,0.06788802,SELECT count problems earlier then concrete date
SELECT,200000,0,200000,0.87299991,0.00000436,0.87299991,0.87299991,SELECT find users
SELECT,200000,0,200000,0.08297801,0.00000041,0.08297801,0.08297801,SELECT count problems by status
SELECT,200000,0,108407,4.41742086,0.00004075,4.41742086,4.41742086,SELECT group messages per dormitory
SELECT,200000,0,823363,14.32023048,0.00001739,1.59113672,1.59113672,All
SELECT,200000,0,126710,4.70618439,0.00003714,4.70618439,4.70618439,SELECT group reservation per device
SELECT,200000,0,126710,2.65423131,0.00002095,2.65423131,2.65423131,SELECT count average reservation time per device
SELECT,200000,0,61536,1.48497510,0.00002413,1.48497510,1.48497510,SELECT count number of admins
SELECT,200000,0,200000,0.06968284,0.00000000,0.06968284,0.06968284,SELECT count problems earlier then concrete date
SELECT,200000,0,200000,0.84647226,0.00000423,0.84647226,0.84647226,SELECT find users
SELECT,200000,0,200000,0.08300066,0.00000042,0.08300066,0.08300066,SELECT count problems by status
SELECT,200000,0,108407,4.45260072,0.00004107,4.45260072,4.45260072,SELECT group messages per dormitory
SELECT,200000,0,823363,14.29915094,0.00001737,1.58879455,1.58879455,All
SELECT,200000,0,126710,4.72341871,0.00003728,4.72341871,4.72341871,SELECT group reservation per device
SELECT,200000,0,126710,2.65975428,0.00002099,2.65975428,2.65975428,SELECT count average reservation time per device
SELECT,200000,0,61536,1.49819732,0.00002435,1.49819732,1.49819732,SELECT count number of admins
SELECT,200000,0,0,0.00106978,0.00000000,0.00106978,0.00106978,SELECT find dormitory messages
SELECT,200000,0,200000,0.06703925,0.00000000,0.06703925,0.06703925,SELECT count problems earlier then concrete date
SELECT,200000,0,200000,0.87801027,0.00000439,0.87801027,0.87801027,SELECT find users
SELECT,200000,0,200000,0.08102441,0.00000041,0.08102441,0.08102441,SELECT count problems by status
SELECT,200000,0,108407,4.52481174,0.00004174,4.52481174,4.52481174,SELECT group messages per dormitory
SELECT,200000,0,823363,14.43432784,0.00001753,1.60381420,1.60381420,All
SELECT,200000,0,126710,4.52255058,0.00003569,4.52255058,4.52255058,SELECT group reservation per device
SELECT,200000,0,126710,2.68246984,0.00002117,2.68246984,2.68246984,SELECT count average reservation time per device
SELECT,200000,0,61536,1.45661998,0.00002367,1.45661998,1.45661998,SELECT count number of admins
SELECT,200000,0,0,0.00104070,0.00000000,0.00104070,0.00104070,SELECT find dormitory messages
SELECT,200000,0,200000,0.07027698,0.00000000,0.07027698,0.07027698,SELECT count problems earlier then concrete date
SELECT,200000,0,200000,0.82067871,0.00000410,0.82067871,0.82067871,SELECT find users
SELECT,200000,0,200000,0.08202171,0.00000041,0.08202171,0.08202171,SELECT count problems by status
SELECT,200000,0,108407,4.48089361,0.00004133,4.48089361,4.48089361,SELECT group messages per dormitory
SELECT,200000,0,823363,14.11849713,0.00001715,1.56872190,1.56872190,All
SELECT,200000,0,126710,4.60522866,0.00003634,4.60522866,4.60522866,SELECT group reservation per device
SELECT,200000,0,126710,2.67320371,0.00002110,2.67320371,2.67320371,SELECT count average reservation time per device
SELECT,200000,0,61536,1.49223375,0.00002425,1.49223375,1.49223375,SELECT count number of admins
SELECT,200000,0,200000,0.07435560,0.00000000,0.07435560,0.07435560,SELECT count problems earlier then concrete date
SELECT,200000,0,200000,0.83002162,0.00000415,0.83002162,0.83002162,SELECT find users
SELECT,200000,0,200000,0.08214712,0.00000041,0.08214712,0.08214712,SELECT count problems by status
SELECT,200000,0,108407,4.45133066,0.00004106,4.45133066,4.45133066,SELECT group messages per dormitory
SELECT,200000,0,823363,14.20951700,0.00001726,1.57883522,1.57883522,All
SELECT,200000,0,126710,4.48679709,0.00003541,4.48679709,4.48679709,SELECT group reservation per device
SELECT,200000,0,126710,2.80756521,0.00002216,2.80756521,2.80756521,SELECT count average reservation time per device
SELECT,200000,0,61536,1.62512159,0.00002641,1.62512159,1.62512159,SELECT count number of admins
SELECT,200000,0,200000,0.07030106,0.00000000,0.07030106,0.07030106,SELECT count problems earlier then concrete date
SELECT,200000,0,200000,0.82256317,0.00000411,0.82256317,0.82256317,SELECT find users
SELECT,200000,0,200000,0.08506107,0.00000043,0.08506107,0.08506107,SELECT count problems by status
SELECT,200000,0,108407,4.55369186,0.00004201,4.55369186,4.55369186,SELECT group messages per dormitory
SELECT,200000,0,823363,14.45210075,0.00001755,1.60578897,1.60578897,All
SELECT,200000,0,126710,4.45201850,0.00003514,4.45201850,4.45201850,SELECT group reservation per device
SELECT,200000,0,126710,2.66552615,0.00002104,2.66552615,2.66552615,SELECT count average reservation time per device
SELECT,200000,0,61536,1.49412131,0.00002428,1.49412131,1.49412131,SELECT count number of admins
SELECT,200000,0,200000,0.06963038,0.00000000,0.06963038,0.06963038,SELECT count problems earlier then concrete date
SELECT,200000,0,200000,0.79638314,0.00000398,0.79638314,0.79638314,SELECT find users
SELECT,200000,0,200000,0.08846855,0.00000044,0.08846855,0.08846855,SELECT count problems by status
SELECT,200000,0,108407,4.42783904,0.00004084,4.42783904,4.42783904,SELECT group messages per dormitory
SELECT,200000,0,823363,13.99503684,0.00001700,1.55500409,1.55500409,All
UPDATE,200,0,101,0.00599694,0.00005938,0.00599694,0.00599694,UPDATE status when problem is older than
UPDATE,200,0,98,0.00700068,0.00007144,0.00700068,0.00700068,UPDATE status when problem is older than
UPDATE,200,0,96,0.00615358,0.00006410,0.00615358,0.00615358,UPDATE status when problem is older than
UPDATE,200,0,98,0.00742102,0.00007572,0.00742102,0.00742102,UPDATE status when problem is older than
UPDATE,200,0,111,0.00819397,0.00007382,0.00819397,0.00819397,UPDATE status when problem is older than
UPDATE,200,0,116,0.01008892,0.00008697,0.01008892,0.01008892,UPDATE status when problem is older than
UPDATE,200,0,112,0.01000190,0.00008930,0.01000190,0.01000190,UPDATE status when problem is older than
UPDATE,200,0,118,0.00906515,0.00007682,0.00906515,0.00906515,UPDATE status when problem is older than
UPDATE,200,0,107,0.00805163,0.00007525,0.00805163,0.00805163,UPDATE status when problem is older than
UPDATE,200,0,99,0.00699568,0.00007066,0.00699568,0.00699568,UPDATE status when problem is older than
UPDATE,2000,0,1013,0.01399946,0.00001382,0.01399946,0.01399946,UPDATE status when problem is older than
UPDATE,2000,0,997,0.01371980,0.00001376,0.01371980,0.01371980,UPDATE status when problem is older than
UPDATE,2000,0,995,0.01474333,0.00001482,0.01474333,0.01474333,UPDATE status when problem is older than
UPDATE,2000,0,955,0.01401091,0.00001467,0.01401091,0.01401091,UPDATE status when problem is older than
UPDATE,2000,0,1024,0.01580977,0.00001544,0.01580977,0.01580977,UPDATE status when problem is older than
UPDATE,2000,0,1007,0.01600146,0.00001589,0.01600146,0.01600146,UPDATE status when problem is older than
UPDATE,2000,0,988,0.02199745,0.00002226,0.02199745,0.02199745,UPDATE status when problem is older than
UPDATE,2000,0,1020,0.01514673,0.00001485,0.01514673,0.01514673,UPDATE status when problem is older than
UPDATE,2000,0,976,0.01400042,0.00001434,0.01400042,0.01400042,UPDATE status when problem is older than
UPDATE,2000,0,995,0.01404905,0.00001412,0.01404905,0.01404905,UPDATE status when problem is older than
UPDATE,20000,0,9935,0.08176422,0.00000823,0.08176422,0.08176422,UPDATE status when problem is older than
UPDATE,20000,0,9972,0.08160710,0.00000818,0.08160710,0.08160710,UPDATE status when problem is older than
UPDATE,20000,0,10000,0.08599949,0.00000860,0.08599949,0.08599949,UPDATE status when problem is older than
UPDATE,20000,0,10105,0.08809209,0.00000872,0.08809209,0.08809209,UPDATE status when problem is older than
UPDATE,20000,0,10059,0.08652425,0.00000860,0.08652425,0.08652425,UPDATE status when problem is older than
UPDATE,20000,0,9999,0.08799362,0.00000880,0.08799362,0.08799362,UPDATE status when problem is older than
UPDATE,20000,0,10003,0.08557916,0.00000856,0.08557916,0.08557916,UPDATE status when problem is older than
UPDATE,20000,0,10023,0.08802795,0.00000878,0.08802795,0.08802795,UPDATE status when problem is older than
UPDATE,20000,0,9973,0.08211446,0.00000823,0.08211446,0.08211446,UPDATE status when problem is older than
UPDATE,20000,0,10047,0.07930374,0.00000789,0.07930374,0.07930374,UPDATE status when problem is older than
UPDATE,50000,0,25111,0.21307206,0.00000849,0.21307206,0.21307206,UPDATE status when problem is older than
UPDATE,50000,0,24971,0.19681406,0.00000788,0.19681406,0.19681406,UPDATE status when problem is older than
UPDATE,50000,0,25122,0.28687739,0.00001142,0.28687739,0.28687739,UPDATE status when problem is older than
UPDATE,50000,0,24960,0.19909072,0.00000798,0.19909072,0.19909072,UPDATE status when problem is older than
UPDATE,50000,0,25012,0.19433904,0.00000777,0.19433904,0.19433904,UPDATE status when problem is older than
UPDATE,50000,0,24929,0.18796110,0.00000754,0.18796110,0.18796110,UPDATE status when problem is older than
UPDATE,50000,0,25015,0.19004488,0.00000760,0.19004488,0.19004488,UPDATE status when problem is older than
UPDATE,50000,0,25003,0.28700972,0.00001148,0.28700972,0.28700972,UPDATE status when problem is older than
UPDATE,50000,0,24802,0.20699930,0.00000835,0.20699930,0.20699930,UPDATE status when problem is older than
UPDATE,50000,0,25027,0.20712161,0.00000828,0.20712161,0.20712161,UPDATE status when problem is older than
UPDATE,100000,0,50083,0.40540814,0.00000809,0.40540814,0.40540814,UPDATE status when problem is older than
UPDATE,100000,0,50097,0.67189217,0.00001341,0.67189217,0.67189217,UPDATE status when problem is older than
UPDATE,100000,0,50080,0.41856217,0.00000836,0.41856217,0.41856217,UPDATE status when problem is older than
UPDATE,100000,0,49893,0.40183377,0.00000805,0.40183377,0.40183377,UPDATE status when problem is older than
UPDATE,100000,0,49956,0.50419831,0.00001009,0.50419831,0.50419831,UPDATE status when problem is older than
UPDATE,100000,0,50189,0.45894122,0.00000914,0.45894122,0.45894122,UPDATE status when problem is older than
UPDATE,200000,0,100091,0.76711798,0.00000766,0.76711798,0.76711798,UPDATE status when problem is older than
UPDATE,200000,0,99670,1.01726723,0.00001021,1.01726723,1.01726723,UPDATE status when problem is older than
UPDATE,200000,0,99980,0.80465078,0.00000805,0.80465078,0.80465078,UPDATE status when problem is older than
UPDATE,200000,0,99857,1.09740233,0.00001099,1.09740233,1.09740233,UPDATE status when problem is older than
UPDATE,200000,0,100013,0.76621532,0.00000766,0.76621532,0.76621532,UPDATE status when problem is older than
UPDATE,200000,0,100017,1.60195971,0.00001602,1.60195971,1.60195971,UPDATE status when problem is older than
SELECT,200000,0,0,0.00299978,0.00000000,0.00299978,0.00299978,SELECT find dormitory messages
SELECT,200000,0,0,0.00107145,0.00000000,0.00107145,0.00107145,SELECT find dormitory messages
SELECT,200000,0,0,0.00200295,0.00000000,0.00200295,0.00200295,SELECT find dormitory messages
SELECT,200000,0,0,0.00106025,0.00000000,0.00106025,0.00106025,SELECT find dormitory messages
SELECT,200000,0,1,0.00100040,0.00100040,0.00100040,0.00100040,SELECT find problem by id
SELECT,200000,0,1,0.00299883,0.00299883,0.00299883,0.00299883,SELECT find problem by id
SELECT,200000,0,1,0.00200081,0.00200081,0.00200081,0.00200081,SELECT find problem by id
SELECT,200000,0,1,0.00199866,0.00199866,0.00199866,0.00199866,SELECT find problem by id
SELECT,200000,0,1,0.00200295,0.00200295,0.00200295,0.00200295,SELECT find problem by id
SELECT,200000,0,1,0.00137520,0.00137520,0.00137520,0.00137520,SELECT find problem by id
SELECT,200000,0,1,0.00152254,0.00152254,0.00152254,0.00152254,SELECT find problem by id
SELECT,200000,0,1,0.00100350,0.00100350,0.00100350,0.00100350,SELECT find problem by id
SELECT,200000,0,1,0.00100398,0.00100398,0.00100398,0.00100398,SELECT find problem by id
SELECT,200000,0,1,0.00099492,0.00099492,0.00099492,0.00099492,SELECT find problem by id
